timestamp,src_ip,dst_ip,protocol,src_port,dst_port,pkt_size,model,score
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7730,275,IsolationForest,-0.612
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7730,275,AI:HIGH,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7730,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7855,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7837,276,AI:HIGH,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7837,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7795,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7852,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7731,275,IsolationForest,-0.6155
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7731,275,AI:HIGH,1.0
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7827,276,IsolationForest,-0.6133
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7827,276,AI:HIGH,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7731,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7827,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7837,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,208.95.112.1,192.168.1.23,6,80,7849,54,AI:HIGH,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7849,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:18,192.168.1.23,208.95.112.1,6,7856,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:19,208.95.112.1,192.168.1.23,6,80,7853,58,AI:HIGH,1.0
2026-04-05 00:47:19,208.95.112.1,192.168.1.23,6,80,7854,58,AI:HIGH,1.0
2026-04-05 00:47:19,208.95.112.1,192.168.1.23,6,80,7781,275,IsolationForest,-0.6159
2026-04-05 00:47:19,208.95.112.1,192.168.1.23,6,80,7781,275,AI:HIGH,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7781,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7853,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7854,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7853,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7854,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:19,208.95.112.1,192.168.1.23,6,80,7849,54,AI:HIGH,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7796,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:19,192.168.1.23,208.95.112.1,6,7826,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7855,58,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7793,54,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7793,275,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7838,275,IsolationForest,-0.6166
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7838,275,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7837,54,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7839,275,IsolationForest,-0.6166
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7839,275,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7856,58,AI:HIGH,1.0
2026-04-05 00:47:20,208.95.112.1,192.168.1.23,6,80,7792,275,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7850,275,IsolationForest,-0.6198
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7850,275,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7732,276,IsolationForest,-0.6222
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7732,276,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7794,276,IsolationForest,-0.6198
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7794,276,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7785,276,IsolationForest,-0.6198
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7785,276,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7839,54,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7838,54,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7850,54,AI:HIGH,1.0
2026-04-05 00:47:21,208.95.112.1,192.168.1.23,6,80,7857,58,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7733,276,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7734,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7795,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7852,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7851,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7854,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7826,275,AI:HIGH,1.0
2026-04-05 00:47:22,208.95.112.1,192.168.1.23,6,80,7796,275,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7853,275,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7855,66,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7737,275,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7852,54,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7797,276,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7858,58,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7855,54,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7855,275,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7854,54,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7851,54,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7856,276,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7825,276,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7798,276,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7855,54,AI:HIGH,1.0
2026-04-05 00:47:23,208.95.112.1,192.168.1.23,6,80,7853,54,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7799,275,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7855,54,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7856,54,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7856,54,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7786,275,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7830,276,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7824,275,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7816,275,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7857,275,AI:HIGH,1.0
2026-04-05 00:47:24,192.168.1.23,192.168.1.1,17,137,137,110,IsolationForest,-0.6969
2026-04-05 00:47:24,192.168.1.1,192.168.1.23,1,0,0,138,IsolationForest,-0.6759
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7800,54,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7800,275,AI:HIGH,1.0
2026-04-05 00:47:24,208.95.112.1,192.168.1.23,6,80,7801,275,AI:HIGH,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7832,275,AI:HIGH,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7857,54,AI:HIGH,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7717,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7736,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7863,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7738,275,AI:HIGH,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7738,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7858,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7784,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7802,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7803,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7864,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7735,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7804,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7805,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7807,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7746,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7806,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7831,275,AI:HIGH,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7831,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7859,58,AI:HIGH,1.0
2026-04-05 00:47:25,208.95.112.1,192.168.1.23,6,80,7860,58,AI:HIGH,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7859,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:25,192.168.1.23,208.95.112.1,6,7860,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7859,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7860,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7858,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7747,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7808,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7739,275,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7862,58,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7861,58,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7858,275,AI:HIGH,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7739,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7862,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7861,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7858,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7861,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7858,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7858,54,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7740,275,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7863,58,AI:HIGH,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7858,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7740,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7863,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7741,275,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7864,58,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7744,275,AI:HIGH,1.0
2026-04-05 00:47:26,208.95.112.1,192.168.1.23,6,80,7742,66,AI:HIGH,1.0
2026-04-05 00:47:26,192.168.1.23,208.95.112.1,6,7741,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7744,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7864,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7864,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7742,54,AI:HIGH,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7742,275,AI:HIGH,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7743,275,AI:HIGH,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7742,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7743,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7862,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7863,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7858,54,AI:HIGH,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7858,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7865,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7866,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7858,54,AI:HIGH,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7865,58,AI:HIGH,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7865,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7865,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7748,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7867,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7866,58,AI:HIGH,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7866,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7866,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7868,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:27,208.95.112.1,192.168.1.23,6,80,7867,58,AI:HIGH,1.0
2026-04-05 00:47:27,192.168.1.23,208.95.112.1,6,7867,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7867,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7749,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7812,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,208.95.112.1,192.168.1.23,6,80,7868,58,AI:HIGH,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7868,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7868,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7870,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7869,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7811,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7750,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7871,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7809,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7813,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7872,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7814,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,208.95.112.1,192.168.1.23,6,80,7871,58,AI:HIGH,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7871,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7871,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,208.95.112.1,192.168.1.23,6,80,7870,58,AI:HIGH,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7870,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7870,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,208.95.112.1,192.168.1.23,6,80,7869,58,AI:HIGH,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7869,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7869,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7865,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7815,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,192.168.1.23,208.95.112.1,6,7823,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:28,208.95.112.1,192.168.1.23,6,80,7872,58,AI:HIGH,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7872,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7872,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7751,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7866,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7753,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7754,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7752,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7712,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7867,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,48517,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7873,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7868,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7755,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7874,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:29,208.95.112.1,192.168.1.23,6,80,7873,58,AI:HIGH,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7873,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7873,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7875,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7864,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7876,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:29,208.95.112.1,192.168.1.23,6,80,7874,58,AI:HIGH,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7874,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7871,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7870,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,208.95.112.1,192.168.1.23,6,80,7875,58,AI:HIGH,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7875,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7875,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7869,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7860,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7865,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7874,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7757,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7877,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:29,192.168.1.23,208.95.112.1,6,7859,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7863,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7758,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,208.95.112.1,192.168.1.23,6,80,7876,58,AI:HIGH,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7876,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7866,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7876,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7810,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7878,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,48508,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:30,208.95.112.1,192.168.1.23,6,80,7877,58,AI:HIGH,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7877,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7872,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7756,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7867,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7877,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7862,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7861,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,162.159.134.234,6,4099,443,172,AI:CRITICAL,1.0
2026-04-05 00:47:30,208.95.112.1,192.168.1.23,6,80,7878,58,AI:HIGH,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7878,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7868,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7878,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7759,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7873,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,192.168.1.1,17,137,137,110,IsolationForest,-0.6978
2026-04-05 00:47:30,192.168.1.23,192.168.1.1,17,137,137,110,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.1,192.168.1.23,1,0,0,138,IsolationForest,-0.6772
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7871,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:30,192.168.1.23,208.95.112.1,6,7870,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7879,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7869,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7875,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7874,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7880,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7762,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7760,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,208.95.112.1,192.168.1.23,6,80,7879,58,AI:HIGH,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7879,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7879,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7876,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7881,80,66,AI:CRITICAL,1.0
2026-04-05 00:47:31,208.95.112.1,192.168.1.23,6,80,7880,58,AI:HIGH,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7880,80,54,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7880,80,212,AI:CRITICAL,1.0
2026-04-05 00:47:31,192.168.1.23,208.95.112.1,6,7877,80,212,AI:CRITICAL,1.0
